id;ruta_id;bus_id;turno;total_pasajeros;fecha_salida;fecha_llegada
2a920a51-fd8b-4258-a297-985c6a17bfb1;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;fa852904-bde6-4472-b6ef-ed7a1b81b482;PM;25;2025-02-11 14:32:00.000000;2025-02-11 15:22:00.000000
ec34b416-e88e-48c4-a00e-8909cbfa8013;77973ae9-2990-4f55-bf7a-5b04398cbdb3;8a1ee016-952e-462f-b8f6-74e171d7cbf6;PM;20;2025-02-11 14:43:00.000000;2025-02-11 15:03:00.000000
770e81d0-5da8-48af-a950-234071159825;1256dbd3-335b-440b-bd82-2d65f699eb05;c24dadec-8bfc-4341-9b28-089cabb7c21d;PM;23;2025-02-11 14:49:00.000000;2025-02-11 15:20:00.000000
2231e3ab-626b-415a-aece-28611771e321;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;d77e531b-0037-413b-89b7-b12af5506d92;PM;22;2025-02-11 15:01:00.000000;2025-02-11 15:50:00.000000
e09bce11-21f3-486b-989e-8c1ab495d841;02fe6a29-dfac-4a24-8495-c7c40041bf78;32059cd6-9cad-47a7-be99-69ee165526bc;PM;19;2025-02-11 15:16:00.000000;2025-02-11 15:56:00.000000
072bc935-68ac-4340-a55f-89156bb91725;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;3d4302a8-8c6f-496f-81fe-24b0bab796a3;PM;14;2025-02-11 15:23:00.000000;2025-02-11 16:06:00.000000
5e498187-1c17-4d59-bee7-7207bb5747f9;f557e38d-8c00-4692-9147-905ce01c6950;7592f388-b382-4577-8aa3-375911cfa9e6;PM;14;2025-02-11 15:35:00.000000;2025-02-11 15:55:00.000000
c826f07e-5a31-4e51-91cd-e23416fed7a3;77973ae9-2990-4f55-bf7a-5b04398cbdb3;076531d0-0fdb-4f02-bfc4-c89a9027947b;PM;17;2025-02-11 15:51:00.000000;2025-02-11 16:11:00.000000
e475c662-88a6-44a3-b97e-c3f2f284c8d9;77973ae9-2990-4f55-bf7a-5b04398cbdb3;03747974-74dd-449a-8bfe-73d6d8b408e4;PM;19;2025-02-11 15:59:00.000000;2025-02-11 16:19:00.000000
49c2a4cc-478b-4f62-a607-8aeedc57a4a4;7ba05016-1579-41e0-b82e-f8269b155156;fa852904-bde6-4472-b6ef-ed7a1b81b482;AM;16;2025-02-12 07:06:00.000000;2025-02-12 08:10:00.000000
40414f3f-d199-41a9-9d5b-e9599cdef26e;7ba05016-1579-41e0-b82e-f8269b155156;32059cd6-9cad-47a7-be99-69ee165526bc;AM;22;2025-02-12 07:49:00.000000;2025-02-12 08:53:00.000000
939a43eb-b472-4a0a-a513-ad65e0b009c4;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;d77e531b-0037-413b-89b7-b12af5506d92;AM;21;2025-02-12 07:51:00.000000;2025-02-12 08:38:00.000000
b262f17d-f7fb-4d92-bd73-bacb9c75f7b6;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;076531d0-0fdb-4f02-bfc4-c89a9027947b;AM;19;2025-02-12 07:59:00.000000;2025-02-12 09:03:00.000000
718846ff-18ed-4976-ab98-2261656d3335;02fe6a29-dfac-4a24-8495-c7c40041bf78;04fdeb35-1544-4b3a-a758-5fffb05d5fb5;AM;16;2025-02-12 08:01:00.000000;2025-02-12 08:49:00.000000
ed517948-49fb-4101-806e-766e6884a15d;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;03747974-74dd-449a-8bfe-73d6d8b408e4;AM;15;2025-02-12 08:29:00.000000;2025-02-12 09:17:00.000000
3ff78727-f89f-4edd-9506-8bda33c229c9;02fe6a29-dfac-4a24-8495-c7c40041bf78;c24dadec-8bfc-4341-9b28-089cabb7c21d;AM;24;2025-02-12 08:34:00.000000;2025-02-12 09:23:00.000000
4bb364dc-2efa-4c6f-b2b5-0a82a8e6d63c;6265f7d1-d50a-4958-adbd-068241f4276a;7592f388-b382-4577-8aa3-375911cfa9e6;AM;24;2025-02-12 08:43:00.000000;2025-02-12 09:20:00.000000
9e75147e-a175-4196-8b28-c36e7d125af7;6265f7d1-d50a-4958-adbd-068241f4276a;3d4302a8-8c6f-496f-81fe-24b0bab796a3;AM;22;2025-02-12 08:47:00.000000;2025-02-12 09:25:00.000000
1c2fb459-4eef-420b-aa77-bf887af8b8e3;6265f7d1-d50a-4958-adbd-068241f4276a;8a1ee016-952e-462f-b8f6-74e171d7cbf6;PM;21;2025-02-12 14:21:00.000000;2025-02-12 14:49:00.000000
ef0823b3-c8d0-408e-9110-e5fb4fde9988;02fe6a29-dfac-4a24-8495-c7c40041bf78;04fdeb35-1544-4b3a-a758-5fffb05d5fb5;PM;16;2025-02-12 14:53:00.000000;2025-02-12 15:33:00.000000
2c7dadfd-d63f-471a-a16c-650b9aae1370;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;d77e531b-0037-413b-89b7-b12af5506d92;PM;22;2025-02-12 14:59:00.000000;2025-02-12 15:37:00.000000
ce7b3dd4-f145-4a75-93cb-492b77f68e1b;7ba05016-1579-41e0-b82e-f8269b155156;fa852904-bde6-4472-b6ef-ed7a1b81b482;PM;24;2025-02-12 15:23:00.000000;2025-02-12 16:11:00.000000
535644ad-4291-4d38-9d70-47b9c6af0360;6265f7d1-d50a-4958-adbd-068241f4276a;3d4302a8-8c6f-496f-81fe-24b0bab796a3;PM;24;2025-02-12 15:24:00.000000;2025-02-12 15:50:00.000000
168c8015-c661-4481-87ab-77406d40374a;02fe6a29-dfac-4a24-8495-c7c40041bf78;c24dadec-8bfc-4341-9b28-089cabb7c21d;PM;20;2025-02-12 15:44:00.000000;2025-02-12 16:24:00.000000
44f82840-549d-437a-8337-fb5e5473546b;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;076531d0-0fdb-4f02-bfc4-c89a9027947b;PM;16;2025-02-12 15:45:00.000000;2025-02-12 16:29:00.000000
3a83fb83-f676-4ec6-a88d-ac783ae45b08;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;03747974-74dd-449a-8bfe-73d6d8b408e4;PM;24;2025-02-12 15:46:00.000000;2025-02-12 16:22:00.000000
c60e45db-36a1-47bb-b458-e6f23420c023;7ba05016-1579-41e0-b82e-f8269b155156;32059cd6-9cad-47a7-be99-69ee165526bc;PM;19;2025-02-12 15:48:00.000000;2025-02-12 16:36:00.000000
e27439cd-ac4e-40fb-bce1-a58ba871d4a4;6265f7d1-d50a-4958-adbd-068241f4276a;7592f388-b382-4577-8aa3-375911cfa9e6;PM;18;2025-02-12 15:50:00.000000;2025-02-12 16:17:00.000000
f88fd893-1fa0-4d6a-bcf3-1532760bed66;f557e38d-8c00-4692-9147-905ce01c6950;076531d0-0fdb-4f02-bfc4-c89a9027947b;AM;8;2025-02-13 07:29:00.000000;2025-02-13 07:50:00.000000
fa246ce0-fe45-424f-989c-ddeb0b3eb793;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;32059cd6-9cad-47a7-be99-69ee165526bc;AM;15;2025-02-13 07:47:00.000000;2025-02-13 08:54:00.000000
24671751-7ecf-4e8b-9d50-9a3bf9209d3f;f557e38d-8c00-4692-9147-905ce01c6950;fa852904-bde6-4472-b6ef-ed7a1b81b482;AM;17;2025-02-13 07:49:00.000000;2025-02-13 08:13:00.000000
be81b1b2-12f3-4680-8e43-a89338424c04;f557e38d-8c00-4692-9147-905ce01c6950;3d4302a8-8c6f-496f-81fe-24b0bab796a3;AM;14;2025-02-13 08:00:00.000000;2025-02-13 08:23:00.000000
7c020cb5-30b7-4db8-8a8b-3beb3ad90847;6265f7d1-d50a-4958-adbd-068241f4276a;04fdeb35-1544-4b3a-a758-5fffb05d5fb5;AM;16;2025-02-13 08:00:00.000000;2025-02-13 08:37:00.000000
2438195d-e0de-42de-837e-5e34f23d0b91;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;7592f388-b382-4577-8aa3-375911cfa9e6;AM;17;2025-02-13 08:10:00.000000;2025-02-13 09:09:00.000000
ca44c7c4-716e-427a-bd97-d14943e9df7b;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;d77e531b-0037-413b-89b7-b12af5506d92;AM;20;2025-02-13 08:35:00.000000;2025-02-13 09:39:00.000000
6b6fcbfa-c173-4818-8ab7-6fdc8333de58;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;c24dadec-8bfc-4341-9b28-089cabb7c21d;AM;19;2025-02-13 08:39:00.000000;2025-02-13 09:22:00.000000
191c5b72-ad47-4ea6-b985-19a1ec456506;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;03747974-74dd-449a-8bfe-73d6d8b408e4;AM;19;2025-02-13 08:44:00.000000;2025-02-13 09:44:00.000000
8cbbca72-b871-440d-b3ed-be5827b5f16b;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;7592f388-b382-4577-8aa3-375911cfa9e6;PM;21;2025-02-13 14:17:00.000000;2025-02-13 15:01:00.000000
7a7e5145-4edb-4c51-a41a-decac1d1c9d0;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;c24dadec-8bfc-4341-9b28-089cabb7c21d;PM;16;2025-02-13 14:20:00.000000;2025-02-13 14:51:00.000000
96c2de93-4672-4c9c-9f09-9b9b9a45d272;02fe6a29-dfac-4a24-8495-c7c40041bf78;8a1ee016-952e-462f-b8f6-74e171d7cbf6;PM;13;2025-02-13 14:31:00.000000;2025-02-13 15:05:00.000000
712db5cd-b342-406b-89fc-b7bed11aa81a;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;d77e531b-0037-413b-89b7-b12af5506d92;PM;16;2025-02-13 14:48:00.000000;2025-02-13 15:38:00.000000
d11cf26e-9ca1-48e8-b411-997aafe9717a;f557e38d-8c00-4692-9147-905ce01c6950;3d4302a8-8c6f-496f-81fe-24b0bab796a3;PM;22;2025-02-13 14:51:00.000000;2025-02-13 15:11:00.000000
47affdb2-9937-4146-9155-1a82dbc843d1;f557e38d-8c00-4692-9147-905ce01c6950;fa852904-bde6-4472-b6ef-ed7a1b81b482;PM;18;2025-02-13 15:10:00.000000;2025-02-13 15:30:00.000000
d567fdaf-bcb7-4357-a164-e264ee2ceed5;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;03747974-74dd-449a-8bfe-73d6d8b408e4;PM;10;2025-02-13 15:11:00.000000;2025-02-13 15:58:00.000000
13dca39f-a47f-4a31-b295-10f44c09f5c5;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;32059cd6-9cad-47a7-be99-69ee165526bc;PM;26;2025-02-13 15:16:00.000000;2025-02-13 16:02:00.000000
eb25ffb7-a822-48fd-99d5-ca00d772af07;f557e38d-8c00-4692-9147-905ce01c6950;076531d0-0fdb-4f02-bfc4-c89a9027947b;PM;23;2025-02-13 15:39:00.000000;2025-02-13 15:59:00.000000
5abb7122-031a-4e43-bf0e-8a53d5bd8536;6265f7d1-d50a-4958-adbd-068241f4276a;04fdeb35-1544-4b3a-a758-5fffb05d5fb5;PM;14;2025-02-13 15:43:00.000000;2025-02-13 16:10:00.000000
01cacd20-bd4a-44b5-bc87-185a09b5567b;77973ae9-2990-4f55-bf7a-5b04398cbdb3;32059cd6-9cad-47a7-be99-69ee165526bc;AM;8;2025-02-14 07:00:00.000000;2025-02-14 07:20:00.000000
193afef2-fb9a-48cd-81ab-0337ca72d965;f557e38d-8c00-4692-9147-905ce01c6950;3d4302a8-8c6f-496f-81fe-24b0bab796a3;AM;9;2025-02-14 07:07:00.000000;2025-02-14 07:31:00.000000
4b44d065-ca53-4c1d-b5df-da1654050095;02fe6a29-dfac-4a24-8495-c7c40041bf78;04fdeb35-1544-4b3a-a758-5fffb05d5fb5;AM;12;2025-02-14 07:08:00.000000;2025-02-14 08:00:00.000000
f5c8f3f2-b32b-4429-a211-89dfd6f16d27;7ba05016-1579-41e0-b82e-f8269b155156;c24dadec-8bfc-4341-9b28-089cabb7c21d;AM;9;2025-02-14 07:30:00.000000;2025-02-14 08:32:00.000000
82be7bb9-75a5-4ac9-b4b9-a3ce1daa1687;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;d77e531b-0037-413b-89b7-b12af5506d92;AM;14;2025-02-14 07:48:00.000000;2025-02-14 08:55:00.000000
090d3aa6-800a-4069-b7d7-7a2c99fcb59c;02fe6a29-dfac-4a24-8495-c7c40041bf78;fa852904-bde6-4472-b6ef-ed7a1b81b482;AM;8;2025-02-14 07:55:00.000000;2025-02-14 08:47:00.000000
8162d740-b917-440c-bb56-93509f800ba4;f557e38d-8c00-4692-9147-905ce01c6950;076531d0-0fdb-4f02-bfc4-c89a9027947b;AM;20;2025-02-14 08:21:00.000000;2025-02-14 08:44:00.000000
518d9621-8ffb-4763-8e70-31abfb68d81d;1256dbd3-335b-440b-bd82-2d65f699eb05;03747974-74dd-449a-8bfe-73d6d8b408e4;AM;7;2025-02-14 08:32:00.000000;2025-02-14 09:14:00.000000
b4e4fade-57ea-40a9-887c-1e3a7469c235;77973ae9-2990-4f55-bf7a-5b04398cbdb3;7592f388-b382-4577-8aa3-375911cfa9e6;AM;15;2025-02-14 08:40:00.000000;2025-02-14 09:01:00.000000
24b3ad47-4836-413a-9b9d-90740458d93b;77973ae9-2990-4f55-bf7a-5b04398cbdb3;32059cd6-9cad-47a7-be99-69ee165526bc;PM;20;2025-02-14 14:00:00.000000;2025-02-14 14:20:00.000000
a83841c2-f2ac-498f-bce9-267f65eea930;f557e38d-8c00-4692-9147-905ce01c6950;076531d0-0fdb-4f02-bfc4-c89a9027947b;PM;11;2025-02-14 14:02:00.000000;2025-02-14 14:22:00.000000
968dafe3-29db-4d88-8d06-2c8b6b28634d;7ba05016-1579-41e0-b82e-f8269b155156;c24dadec-8bfc-4341-9b28-089cabb7c21d;PM;18;2025-02-14 14:20:00.000000;2025-02-14 15:08:00.000000
5a1d3dc1-6ac3-42fb-976c-d75aac839629;02fe6a29-dfac-4a24-8495-c7c40041bf78;fa852904-bde6-4472-b6ef-ed7a1b81b482;PM;14;2025-02-14 14:23:00.000000;2025-02-14 15:01:00.000000
cee91917-2d23-4997-81ed-ae47f95b9a46;77973ae9-2990-4f55-bf7a-5b04398cbdb3;7592f388-b382-4577-8aa3-375911cfa9e6;PM;17;2025-02-14 14:27:00.000000;2025-02-14 14:47:00.000000
a722b469-b39f-438c-a159-cb36a4da0dca;02fe6a29-dfac-4a24-8495-c7c40041bf78;04fdeb35-1544-4b3a-a758-5fffb05d5fb5;PM;15;2025-02-14 14:44:00.000000;2025-02-14 15:23:00.000000
195c34b8-c600-4486-b49b-65c62b210bd0;f557e38d-8c00-4692-9147-905ce01c6950;3d4302a8-8c6f-496f-81fe-24b0bab796a3;PM;13;2025-02-14 14:44:00.000000;2025-02-14 15:04:00.000000
3873e3dd-173a-4171-b26a-8e6f248186dc;1256dbd3-335b-440b-bd82-2d65f699eb05;03747974-74dd-449a-8bfe-73d6d8b408e4;PM;20;2025-02-14 15:20:00.000000;2025-02-14 15:51:00.000000
a2cc2973-2755-4c40-92fc-c445cf7affda;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;d77e531b-0037-413b-89b7-b12af5506d92;PM;9;2025-02-14 15:24:00.000000;2025-02-14 16:11:00.000000
7960d4d6-fe02-4ec4-a1bd-99aeb70986a7;77973ae9-2990-4f55-bf7a-5b04398cbdb3;8a1ee016-952e-462f-b8f6-74e171d7cbf6;PM;15;2025-02-14 15:40:00.000000;2025-02-14 16:00:00.000000
b5bfd3dd-f3aa-458e-ae2e-2762d566ebd9;1256dbd3-335b-440b-bd82-2d65f699eb05;04fdeb35-1544-4b3a-a758-5fffb05d5fb5;AM;25;2025-02-17 07:15:00.000000;2025-02-17 07:52:00.000000
e0359230-5fc5-4268-b478-c8a38a4d2887;1256dbd3-335b-440b-bd82-2d65f699eb05;3d4302a8-8c6f-496f-81fe-24b0bab796a3;AM;20;2025-02-17 07:40:00.000000;2025-02-17 08:22:00.000000
279c0a07-a259-4144-8a5e-19ca37b34805;77973ae9-2990-4f55-bf7a-5b04398cbdb3;fa852904-bde6-4472-b6ef-ed7a1b81b482;AM;24;2025-02-17 07:45:00.000000;2025-02-17 08:05:00.000000
486aaf51-2167-4354-a2df-f497b50e0442;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;03747974-74dd-449a-8bfe-73d6d8b408e4;AM;22;2025-02-17 07:50:00.000000;2025-02-17 08:35:00.000000
fd3818a3-0fa0-4b18-a926-f5de6a092e99;7ba05016-1579-41e0-b82e-f8269b155156;c24dadec-8bfc-4341-9b28-089cabb7c21d;AM;27;2025-02-17 07:54:00.000000;2025-02-17 09:05:00.000000
af526b5c-8af6-4632-929c-f9b1bbb18cb2;7ba05016-1579-41e0-b82e-f8269b155156;076531d0-0fdb-4f02-bfc4-c89a9027947b;AM;24;2025-02-17 08:22:00.000000;2025-02-17 09:34:00.000000
02f53854-9cf5-4645-be09-6417f06a6d57;6265f7d1-d50a-4958-adbd-068241f4276a;d77e531b-0037-413b-89b7-b12af5506d92;AM;26;2025-02-17 08:24:00.000000;2025-02-17 08:59:00.000000
13d40ef3-2697-4c6e-a9d3-776800fee80f;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;32059cd6-9cad-47a7-be99-69ee165526bc;AM;24;2025-02-17 08:25:00.000000;2025-02-17 09:29:00.000000
b624b105-29a2-4f30-94fe-7f100887e7a6;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;7592f388-b382-4577-8aa3-375911cfa9e6;AM;17;2025-02-17 08:34:00.000000;2025-02-17 09:21:00.000000
b8ee94c1-2c06-49de-9841-9a44653b9fa1;1256dbd3-335b-440b-bd82-2d65f699eb05;3d4302a8-8c6f-496f-81fe-24b0bab796a3;PM;19;2025-02-17 14:05:00.000000;2025-02-17 14:38:00.000000
f59c273e-8c3b-4acd-b8ef-3edc0eeb5fc8;7ba05016-1579-41e0-b82e-f8269b155156;076531d0-0fdb-4f02-bfc4-c89a9027947b;PM;25;2025-02-17 14:15:00.000000;2025-02-17 15:05:00.000000
7694a2bb-4e7b-4605-a604-96517ca78a06;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;7592f388-b382-4577-8aa3-375911cfa9e6;PM;21;2025-02-17 14:37:00.000000;2025-02-17 15:07:00.000000
76624109-d2dd-4427-8c2e-bea0326d095e;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;8a1ee016-952e-462f-b8f6-74e171d7cbf6;PM;26;2025-02-17 15:05:00.000000;2025-02-17 15:37:00.000000
52973bc5-cc64-41b4-b454-3503fa2dbae9;77973ae9-2990-4f55-bf7a-5b04398cbdb3;fa852904-bde6-4472-b6ef-ed7a1b81b482;PM;20;2025-02-17 15:10:00.000000;2025-02-17 15:30:00.000000
fd88379f-a472-4538-9440-4ca99b4d22c9;7ba05016-1579-41e0-b82e-f8269b155156;c24dadec-8bfc-4341-9b28-089cabb7c21d;PM;21;2025-02-17 15:18:00.000000;2025-02-17 16:10:00.000000
2bfa1996-b3dd-4a57-99f7-ff6565107171;1256dbd3-335b-440b-bd82-2d65f699eb05;04fdeb35-1544-4b3a-a758-5fffb05d5fb5;PM;27;2025-02-17 15:42:00.000000;2025-02-17 16:14:00.000000
33b153f1-cce4-4d67-99fa-78e5e6b3edb5;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;03747974-74dd-449a-8bfe-73d6d8b408e4;PM;26;2025-02-17 15:44:00.000000;2025-02-17 16:17:00.000000
bbb78cab-10f2-4c0b-9b44-cc7816c6d169;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;32059cd6-9cad-47a7-be99-69ee165526bc;PM;27;2025-02-17 15:44:00.000000;2025-02-17 16:31:00.000000
50298765-a505-44a3-8ac0-eba0938ab739;6265f7d1-d50a-4958-adbd-068241f4276a;d77e531b-0037-413b-89b7-b12af5506d92;PM;19;2025-02-17 15:59:00.000000;2025-02-17 16:25:00.000000
c4d9a7d5-b58f-4e65-9c2f-22c7325c318b;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;fa852904-bde6-4472-b6ef-ed7a1b81b482;AM;20;2025-02-18 07:02:00.000000;2025-02-18 07:51:00.000000
ad2c5134-d658-4668-a37b-ef7d070dad9f;77973ae9-2990-4f55-bf7a-5b04398cbdb3;3d4302a8-8c6f-496f-81fe-24b0bab796a3;AM;23;2025-02-18 07:09:00.000000;2025-02-18 07:29:00.000000
b980f41e-e822-454e-9537-ff8d6ddc7b4f;6265f7d1-d50a-4958-adbd-068241f4276a;32059cd6-9cad-47a7-be99-69ee165526bc;AM;18;2025-02-18 07:13:00.000000;2025-02-18 07:50:00.000000
3e79a9b8-6d8c-411b-a306-3f39aab2a5e5;77973ae9-2990-4f55-bf7a-5b04398cbdb3;076531d0-0fdb-4f02-bfc4-c89a9027947b;AM;19;2025-02-18 07:14:00.000000;2025-02-18 07:35:00.000000
f69232cc-5226-443d-a617-62ddbbb6ac30;1256dbd3-335b-440b-bd82-2d65f699eb05;04fdeb35-1544-4b3a-a758-5fffb05d5fb5;AM;20;2025-02-18 07:35:00.000000;2025-02-18 08:15:00.000000
a242814b-39e6-4ffe-a5cc-313409c489de;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;7592f388-b382-4577-8aa3-375911cfa9e6;AM;15;2025-02-18 08:03:00.000000;2025-02-18 08:49:00.000000
aa2ac673-6824-47ea-bc17-994aac2376b4;7ba05016-1579-41e0-b82e-f8269b155156;d77e531b-0037-413b-89b7-b12af5506d92;AM;20;2025-02-18 08:14:00.000000;2025-02-18 09:19:00.000000
e299f776-e5d3-4590-9a8d-0e1b28ff55ad;1256dbd3-335b-440b-bd82-2d65f699eb05;03747974-74dd-449a-8bfe-73d6d8b408e4;AM;16;2025-02-18 08:42:00.000000;2025-02-18 09:25:00.000000
e673b150-b25c-438d-863c-d8867ec57e11;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;c24dadec-8bfc-4341-9b28-089cabb7c21d;AM;24;2025-02-18 08:44:00.000000;2025-02-18 09:52:00.000000
0bd54e2b-1ed4-473c-886b-f77d1660ce90;77973ae9-2990-4f55-bf7a-5b04398cbdb3;3d4302a8-8c6f-496f-81fe-24b0bab796a3;PM;23;2025-02-18 14:21:00.000000;2025-02-18 14:41:00.000000
dfb17dbc-21fc-451a-870e-f50ff38bfe50;1256dbd3-335b-440b-bd82-2d65f699eb05;04fdeb35-1544-4b3a-a758-5fffb05d5fb5;PM;18;2025-02-18 14:29:00.000000;2025-02-18 14:58:00.000000
621af70a-ed11-4ca0-bc75-2958898b58c7;7ba05016-1579-41e0-b82e-f8269b155156;d77e531b-0037-413b-89b7-b12af5506d92;PM;17;2025-02-18 14:36:00.000000;2025-02-18 15:24:00.000000
c8e01eb5-5b53-49ab-b8f9-77feb5067958;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;c24dadec-8bfc-4341-9b28-089cabb7c21d;PM;23;2025-02-18 14:40:00.000000;2025-02-18 15:31:00.000000
accedb93-555c-4efc-9183-3bc45250ef20;6265f7d1-d50a-4958-adbd-068241f4276a;32059cd6-9cad-47a7-be99-69ee165526bc;PM;14;2025-02-18 14:45:00.000000;2025-02-18 15:11:00.000000
07633100-e52b-4151-950d-f0ef0c27542e;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;7592f388-b382-4577-8aa3-375911cfa9e6;PM;16;2025-02-18 14:57:00.000000;2025-02-18 15:32:00.000000
3819c533-d2a7-444f-aa77-56134f50b763;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;8a1ee016-952e-462f-b8f6-74e171d7cbf6;PM;22;2025-02-18 15:14:00.000000;2025-02-18 15:56:00.000000
4720bba0-f8dc-4a7b-bb62-d2c687596686;1256dbd3-335b-440b-bd82-2d65f699eb05;03747974-74dd-449a-8bfe-73d6d8b408e4;PM;16;2025-02-18 15:44:00.000000;2025-02-18 16:16:00.000000
27d843fc-5724-4ddb-9355-552620d67b31;77973ae9-2990-4f55-bf7a-5b04398cbdb3;076531d0-0fdb-4f02-bfc4-c89a9027947b;PM;9;2025-02-18 15:55:00.000000;2025-02-18 16:15:00.000000
31bd4bc7-5216-4557-b7cd-75bda1078c96;82d8b8ca-61a7-4c4f-a4e2-bec14cdb1947;fa852904-bde6-4472-b6ef-ed7a1b81b482;PM;19;2025-02-18 15:58:00.000000;2025-02-18 16:29:00.000000
f053984e-fb8b-45e9-bb1c-3709eca36093;1256dbd3-335b-440b-bd82-2d65f699eb05;3d4302a8-8c6f-496f-81fe-24b0bab796a3;AM;13;2025-02-19 07:01:00.000000;2025-02-19 07:40:00.000000
eb0c455d-2714-4182-83df-5c9387233f02;f557e38d-8c00-4692-9147-905ce01c6950;04fdeb35-1544-4b3a-a758-5fffb05d5fb5;AM;18;2025-02-19 07:02:00.000000;2025-02-19 07:26:00.000000
6ad32820-af31-41fd-9ac6-3ce8a48e6701;7ba05016-1579-41e0-b82e-f8269b155156;32059cd6-9cad-47a7-be99-69ee165526bc;AM;18;2025-02-19 07:24:00.000000;2025-02-19 08:34:00.000000
cb7be4d4-ade5-4c4b-847c-c74eec3a98dd;6265f7d1-d50a-4958-adbd-068241f4276a;076531d0-0fdb-4f02-bfc4-c89a9027947b;AM;30;2025-02-19 07:43:00.000000;2025-02-19 08:19:00.000000
2ee98bbe-8a63-4dd1-a91e-b55deedae16e;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;d77e531b-0037-413b-89b7-b12af5506d92;AM;27;2025-02-19 07:51:00.000000;2025-02-19 08:58:00.000000
fec0735d-0bca-4c51-98b6-65b27fa7fc74;1256dbd3-335b-440b-bd82-2d65f699eb05;7592f388-b382-4577-8aa3-375911cfa9e6;AM;25;2025-02-19 08:13:00.000000;2025-02-19 08:56:00.000000
c237645c-b979-492c-ba2f-5908efcb9ac7;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;03747974-74dd-449a-8bfe-73d6d8b408e4;AM;20;2025-02-19 08:26:00.000000;2025-02-19 09:34:00.000000
6a661d72-4e2b-4def-b6c6-372eee6a208c;f557e38d-8c00-4692-9147-905ce01c6950;fa852904-bde6-4472-b6ef-ed7a1b81b482;AM;25;2025-02-19 08:52:00.000000;2025-02-19 09:15:00.000000
4991a71c-fdd9-41df-9b97-1a0195944a47;f557e38d-8c00-4692-9147-905ce01c6950;c24dadec-8bfc-4341-9b28-089cabb7c21d;AM;12;2025-02-19 08:58:00.000000;2025-02-19 09:22:00.000000
263d9dad-1aa9-4669-b503-30407e924992;f557e38d-8c00-4692-9147-905ce01c6950;c24dadec-8bfc-4341-9b28-089cabb7c21d;PM;12;2025-02-19 14:05:00.000000;2025-02-19 14:25:00.000000
72d10b88-720f-48ad-b0c1-14fc2500393a;f557e38d-8c00-4692-9147-905ce01c6950;fa852904-bde6-4472-b6ef-ed7a1b81b482;PM;25;2025-02-19 14:05:00.000000;2025-02-19 14:25:00.000000
8474fb96-60d1-4256-b4f9-ef3bcd2b79b5;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;d77e531b-0037-413b-89b7-b12af5506d92;PM;16;2025-02-19 14:12:00.000000;2025-02-19 15:03:00.000000
3393ed18-6ce0-4376-ae71-5aa2a15f4f08;4f6d4028-5d21-4955-8674-ee05e2a8d7d7;03747974-74dd-449a-8bfe-73d6d8b408e4;PM;12;2025-02-19 14:26:00.000000;2025-02-19 15:10:00.000000
04e4272a-c28a-4f1a-8507-00362bb7b543;6265f7d1-d50a-4958-adbd-068241f4276a;8a1ee016-952e-462f-b8f6-74e171d7cbf6;PM;20;2025-02-19 14:28:00.000000;2025-02-19 14:54:00.000000
f1ac3cd2-2d30-4370-978c-ef38641e02b9;1256dbd3-335b-440b-bd82-2d65f699eb05;7592f388-b382-4577-8aa3-375911cfa9e6;PM;16;2025-02-19 14:39:00.000000;2025-02-19 15:10:00.000000
